,duration,Max no. resources in a week,Sum of activities delays,network,activities start times,activities end times,activities durations,resources allocation
1841,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 1, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 6, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
1856,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 2, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 10, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
1872,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 10, 12, 12, 12, 12, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
1876,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 1, 'G': 8, 'C': 0, 'D': 6, 'E': 12}","{'A': 9, 'B': 17, 'F': 5, 'G': 10, 'C': 6, 'D': 8, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 12, 12, 12, 12, 10, 11, 11, 12, 6, 4, 4, 10, 10, 10, 4, 4]"
1889,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 3, 'G': 7, 'C': 1, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 7, 'G': 9, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 10, 12, 12, 12, 12, 12, 12, 4, 4, 9, 9, 10, 10, 10]"
2006,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 10, 6, 6, 4, 9, 9, 10, 10, 10, 4]"
2011,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 10, 10, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
2049,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 6, 6, 6, 4, 9, 9, 10, 10, 10, 4]"
2087,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 7, 'C': 1, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 9, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 10, 10, 12, 12, 4, 9, 9, 4, 10, 10, 10]"
2094,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 3, 'G': 7, 'C': 0, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 7, 'G': 9, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 10, 12, 12, 12, 8, 12, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2155,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 7, 'C': 1, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 9, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 6, 0, 9, 9, 4, 10, 10, 10, 4]"
2157,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 1, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 6, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
2164,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 10, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
2165,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 8, 'C': 1, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 10, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 10, 10, 6, 6, 11, 9, 4, 4, 10, 10, 10, 4]"
2183,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 8, 'C': 2, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 7, 'G': 10, 'C': 8, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 12, 12, 12, 12, 10, 6, 11, 9, 4, 4, 10, 10, 10, 4]"
2243,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 2, 'G': 7, 'C': 0, 'D': 9, 'E': 12}","{'A': 10, 'B': 17, 'F': 6, 'G': 9, 'C': 6, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 12, 12, 12, 12, 6, 12, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2262,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 6, 6, 6, 4, 9, 9, 10, 10, 10, 4]"
2286,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 10, 10, 12, 12, 12, 8, 6, 11, 9, 4, 4, 10, 10, 10, 4]"
2324,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 7, 'C': 1, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 9, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 12, 6, 5, 9, 4, 4, 10, 10, 10, 4]"
2340,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 10, 10, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
2373,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 1, 'D': 9, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 12, 12, 9, 9, 4, 4, 10, 10, 10]"
2402,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 1, 'D': 9, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 6, 12, 12, 10, 10, 10, 12, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2435,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 2, 'G': 8, 'C': 2, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 6, 'G': 10, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 12, 10, 10, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2455,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 9, 'E': 12}","{'A': 9, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 6, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2472,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 7, 'C': 1, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 9, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 11, 5, 4, 4, 4, 10, 10, 10, 4]"
2499,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 10, 10, 6, 6, 4, 9, 9, 10, 10, 10, 4]"
2511,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 3, 'G': 8, 'C': 2, 'D': 9, 'E': 12}","{'A': 9, 'B': 17, 'F': 7, 'G': 10, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 10, 12, 12, 12, 12, 10, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2515,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 1, 'G': 8, 'C': 0, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 5, 'G': 10, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 12, 12, 12, 12, 10, 6, 6, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2555,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 1, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 6, 12, 12, 10, 10, 10, 12, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2561,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 7, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 9, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 6, 0, 4, 9, 9, 10, 10, 10, 4]"
2571,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 8, 'C': 1, 'D': 7, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 10, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 10, 10, 11, 11, 6, 4, 4, 4, 10, 10, 10, 4]"
2578,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 6, 6, 11, 9, 4, 4, 10, 10, 10, 4]"
2599,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 4, 'G': 8, 'C': 2, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 8, 'G': 10, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 10, 10, 12, 12, 12, 12, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2607,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 6, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2620,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 9, 'E': 12}","{'A': 9, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 10, 10, 12, 12, 12, 8, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2690,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 1, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 12, 12, 4, 4, 9, 9, 10, 10, 10]"
2696,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 1, 'D': 7, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 11, 11, 6, 4, 4, 4, 10, 10, 10, 4]"
2732,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 0, 'G': 8, 'C': 2, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 4, 'G': 10, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 12, 12, 10, 10, 10, 10, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2755,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 0, 'G': 8, 'C': 1, 'D': 9, 'E': 12}","{'A': 9, 'B': 17, 'F': 4, 'G': 10, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 10, 10, 6, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2788,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 10, 10, 12, 12, 12, 8, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2799,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 8, 'C': 1, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 10, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 10, 10, 6, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
2847,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 3, 'G': 8, 'C': 0, 'D': 9, 'E': 12}","{'A': 9, 'B': 17, 'F': 7, 'G': 10, 'C': 6, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 10, 10, 12, 12, 12, 8, 6, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2902,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 7, 'C': 1, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 9, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 10, 10, 12, 12, 4, 9, 9, 4, 10, 10, 10]"
2909,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 0, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 10, 10, 6, 12, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2912,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 7, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 11, 11, 6, 4, 4, 4, 10, 10, 10, 4]"
2917,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 0, 'G': 8, 'C': 1, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 4, 'G': 10, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 10, 10, 6, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2931,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 10, 10, 12, 12, 12, 8, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
2964,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 7, 'C': 1, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 9, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 12, 6, 0, 9, 9, 4, 10, 10, 10, 4]"
3037,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 10, 'E': 12}","{'A': 9, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 10, 10, 10, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
3054,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 7, 'C': 1, 'D': 9, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 9, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 10, 10, 12, 12, 9, 9, 4, 4, 10, 10, 10]"
202,17,13,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 4, 'G': 8, 'C': 0, 'D': 6, 'E': 11}","{'A': 10, 'B': 17, 'F': 8, 'G': 10, 'C': 6, 'D': 8, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 10, 10, 12, 12, 13, 13, 12, 12, 4, 10, 10, 10, 4, 4, 4]"
420,17,13,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 3, 'G': 8, 'C': 0, 'D': 6, 'E': 12}","{'A': 9, 'B': 17, 'F': 7, 'G': 10, 'C': 6, 'D': 8, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 10, 10, 12, 12, 12, 13, 11, 12, 6, 4, 4, 10, 10, 10, 4, 4]"
702,17,13,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 4, 'G': 8, 'C': 0, 'D': 6, 'E': 12}","{'A': 9, 'B': 17, 'F': 8, 'G': 10, 'C': 6, 'D': 8, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 10, 10, 10, 12, 12, 13, 13, 12, 6, 4, 4, 10, 10, 10, 4, 4]"
2136,17,13,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 3, 'G': 8, 'C': 0, 'D': 6, 'E': 11}","{'A': 10, 'B': 17, 'F': 7, 'G': 10, 'C': 6, 'D': 8, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 10, 12, 12, 12, 13, 11, 12, 12, 4, 10, 10, 10, 4, 4, 4]"
2707,17,13,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 7, 'E': 13}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 10, 10, 12, 12, 12, 13, 11, 6, 4, 4, 4, 10, 10, 10, 4]"
10,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 7, 'C': 2, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 7, 'G': 9, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 12, 12, 12, 12, 16, 6, 0, 9, 9, 4, 10, 10, 10, 4]"
